oma_id;name;locus;old_locus;groupID;strain;eq
SALBC00219;lpxB;SBG_RS01100;SBG_0220;1558;SALBC;0
SALTY00228;lpxB;STM0229;lpxB;1558;SALTY;0
SALAR02659;lpxB;SARI_RS12960;SARI_02773;1558;SALAR;0
SALTD00233;lpxB;STMMW_RS01160;STM_MW02351;1558;SALTD;0
SALTS00230;lpxB;SL1344_RS01160;SL1344_0230;1558;SALTS;0
SALT100269;lpxB;STM14_RS01730;STM14_0271;1558;SALT1;0
SALT400232;lpxB;STM474_RS01160;STM474_0238;1558;SALT4;0
SALCH00228;lpxB;SCH_RS01165;SC0229;1558;SALCH;0
SALG200228;lpxB;SG_RS01170;SG0233;1558;SALG2;0
SALPK00233;lpxB;SSPA_RS01185;SSPA0228;1558;SALPK;0
SALEP00850;infA;SEN_RS04445;SEN0857;5796;SALEP;0
SALPA01711;infA;SPA_RS09265;SPA1845;5796;SALPA;0
SALPB02477;infA;SPAB_RS10440;SPAB_02569;5796;SALPB;0
SALPC00921;infA;SPC_RS04710;SPC_0953;5796;SALPC;0
SALBC00808;infA;SBG_RS04235;SBG_0810;5796;SALBC;0
SALTY00922;infA;STM0953;infA;5796;SALTY;0
SALAR01929;infA;SARI_RS09385;SARI_02010;5796;SALAR;0
SALTD00955;infA;STMMW_RS04925;STM_MW09651;5796;SALTD;0
SALTS00883;infA;SL1344_RS04630;SL1344_0891;5796;SALTS;0
SALT101035;infA;STM14_RS05215;STM14_1075;5796;SALT1;0
SALT400900;infA;STM474_RS04630;STM474_0940;5796;SALT4;0
SALCH00900;infA;SCH_RS04885;SC0907;5796;SALCH;0
SALG200872;infA;SG_RS04535;SG0896;5796;SALG2;0
SALPK01791;infA;SSPA_RS09240;SSPA1717;5796;SALPK;0
SALDC00893;SeD_A0989;SED_RS05100;SeD_A0989;5200;SALDC;0
SALEP00821;SEN0830;SEN_RS04290;SEN0830;5200;SALEP;0
SALPA01741;SPA1877;SPA_RS09430;SPA1877;5200;SALPA;0
SALPB02511;SPAB_02604;SPAB_RS10595;SPAB_02604;5200;SALPB;0
SALPC00893;SPC_0924;SPC_RS04560;SPC_0924;5200;SALPC;0
SALBC00778;SBG_0780;SBG_RS04080;SBG_0780;5200;SALBC;0
SALTY00855;STM0885;STM0885;STM0885;5200;SALTY;0
SALAR00435;ptsI;SARI_RS02125;SARI_00455;524;SALAR;0
SALAR01962;SARI_02045;SARI_RS09550;SARI_02045;5200;SALAR;0
SALTD00925;STM_MW09351;STMMW_RS04770;STM_MW09351;5200;SALTD;0
SALTS00854;SL1344_0861;SL1344_RS04475;SL1344_0861;5200;SALTS;0
SALT100999;STM14_1036;STM14_RS05060;STM14_1036;5200;SALT1;0
SALT400871;STM474_0909;STM474_RS04475;STM474_0909;5200;SALT4;0
SALCH00870;SC0877;SCH_RS04730;SC0877;5200;SALCH;0
SALG202366;ptsI;SG_RS12400;SG2464;524;SALG2;0
SALG200843;SG0865;SG_RS04380;SG0865;5200;SALG2;0
SALPK01822;SSPA1747;SSPA_RS09405;SSPA1747;5200;SALPK;0
SALEP01588;anmK;SEN_RS08310;SEN1601;1626;SALEP;0
SALPA01301;anmK;SPA_RS07065;SPA1407;1626;SALPA;0
SALPB01804;anmK;SPAB_RS07615;SPAB_01875;1626;SALPB;0
SALPC02182;anmK;SPC_RS11380;SPC_2285;1626;SALPC;0
SALBC01259;anmK;SBG_RS06595;SBG_1270;1626;SALBC;0
SALNS01464;anmK;SNSL254_RS08510;SNSL254_A1556;1626;SALNS;0
SALAR01471;anmK;SARI_RS07120;SARI_01536;1626;SALAR;0
SALTD01437;anmK;STMMW_RS07475;STM_MW14491;1626;SALTD;0
SALTS01367;anmK;SL1344_RS07185;SL1344_1378;1626;SALTS;0
SALT101673;anmK;STM14_RS08085;STM14_1744;1626;SALT1;0
SALT401394;anmK;STM474_RS07185;STM474_1453;1626;SALT4;0
SALCH01443;anmK;SCH_RS07735;SC1464;1626;SALCH;0
SALG201616;anmK;SG_RS08440;SG1672;1626;SALG2;0
SALPK01363;anmK;SSPA_RS07040;SSPA1307;1626;SALPK;0
SALEP01589;slyB;SEN_RS08315;SEN1602;4480;SALEP;0
SALPA01302;slyB;SPA_RS07070;SPA1408;4480;SALPA;0
SALPB01805;slyB;SPAB_RS07620;SPAB_01876;4480;SALPB;0
SALPC02183;slyB;SPC_RS11385;SPC_2286;4480;SALPC;0
SALBC01258;slyB;SBG_RS06590;SBG_1269;4480;SALBC;0
SALNS01463;slyB;SNSL254_RS08505;SNSL254_A1555;4480;SALNS;0
SALAR01472;slyB;SARI_RS07125;SARI_01537;4480;SALAR;0
SALTD01436;slyB;STMMW_RS07470;STM_MW14481;4480;SALTD;0
SALTS01366;slyB;SL1344_RS07180;SL1344_1377;4480;SALTS;0
SALT101672;slyB;STM14_RS08080;STM14_1743;4480;SALT1;0
SALT401393;slyB;STM474_RS07180;STM474_1452;4480;SALT4;0
SALCH01442;slyB;SCH_RS07730;SC1463;4480;SALCH;0
SALG201617;slyB;SG_RS08445;SG1673;4480;SALG2;0
SALPK01364;slyB;SSPA_RS07045;SSPA1308;4480;SALPK;0
SALEP02480;der;SEN_RS13005;SEN2499;795;SALEP;0
SALPA00636;pbpG;SPA_RS03410;SPA0683;2226;SALPA;0
SALPA00326;der;SPA_RS01725;SPA0348;795;SALPA;0
SALPB00410;der;SPAB_RS01720;SPAB_00422;795;SALPB;0
SALPC01092;der;SPC_RS05610;SPC_1135;795;SALPC;0
SALTY02428;engA;STM2519;engA;795;SALTY;0
SALNS02539;der;SNSL254_RS13955;SNSL254_A2713;795;SALNS;0
SALAR00341;der;SARI_RS01660;SARI_00360;795;SALAR;0
SALTD02516;der;STMMW_RS13115;STM_MW25361;795;SALTD;0
SALTS02468;der;SL1344_RS12915;SL1344_2481;795;SALTS;0
SALT102973;der;STM14_RS13820;STM14_3089;795;SALT1;0
SALT402516;der;STM474_RS12915;STM474_2621;795;SALT4;0
SALCH02487;der;SCH_RS13175;SC2516;795;SALCH;0
SALG202450;der;SG_RS12830;SG2554;795;SALG2;0
SALPK00659;pbpG;SSPA_RS03410;SSPA0642;2226;SALPK;0
SALPK00337;der;SSPA_RS01725;SSPA0328;795;SALPK;0
SALBC02832;garK;SBG_RS14925;SBG_2883;1608;SALBC;0
SALAR04184;garK;SARI_RS20475;SARI_04370;1608;SALAR;0
SALEP01639;spiC;SEN_RS08575;SEN1652;4752;SALEP;0
SALPA01352;spiC;SPA_RS07330;SPA1460;4752;SALPA;0
SALPB01859;spiC;SPAB_RS07880;SPAB_01933;4752;SALPB;0
SALPC02233;spiC;SPC_RS11645;SPC_2336;4752;SALPC;0
SALTY01340;ssaB;STM1393;ssaB;4752;SALTY;0
SALTI01566;spiC;STY_RS08155;STY1727;4752;SALTI;0
SALAR01521;spiC;SARI_RS07385;SARI_01588;4752;SALAR;0
SALTD01386;spiC;STMMW_RS07210;STM_MW13981;4752;SALTD;0
SALTS01316;spiC;SL1344_RS06920;SL1344_1327;4752;SALTS;0
SALT101619;spiC;STM14_RS07820;STM14_1688;4752;SALT1;0
SALT401343;spiC;STM474_RS06920;STM474_1399;4752;SALT4;0
SALCH01393;spiC;SCH_RS07470;SC1414;4752;SALCH;0
SALG201667;spiC;SG_RS08705;SG1723;4752;SALG2;0
SALPK01414;spiC;SSPA_RS07305;SSPA1358;4752;SALPK;0
SALEP01635;sseA;SEN_RS08555;SEN1648;5168;SALEP;0
SALPA01348;sseA;SPA_RS07310;SPA1456;5168;SALPA;0
SALPB01854;sseA;SPAB_RS07860;SPAB_01928;5168;SALPB;0
SALPC02229;sseA;SPC_RS11625;SPC_2332;5168;SALPC;0
SALTY01344;sseA;STM1397;sseA;5168;SALTY;0
SALTI01562;sseA;STY_RS08135;STY1723;5168;SALTI;0
SALAR01517;sseA;SARI_RS07365;SARI_01584;5168;SALAR;0
SALTD01390;sseA;STMMW_RS07230;STM_MW14021;5168;SALTD;0
SALTS01320;sseA;SL1344_RS06940;SL1344_1331;5168;SALTS;0
SALT101624;sseA;STM14_RS07840;STM14_1693;5168;SALT1;0
SALT401347;sseA;STM474_RS06940;STM474_1403;5168;SALT4;0
SALCH01397;sseA;SCH_RS07490;SC1418;5168;SALCH;0
SALG201663;sseA;SG_RS08685;SG1719;5168;SALG2;0
SALPK01410;sseA;SSPA_RS07285;SSPA1354;5168;SALPK;0
SALAR03613;atpA;SARI_RS17685;SARI_03784;713;SALAR;0
SALTD03828;atpI;STMMW_RS19965;STM_MW38561;4895;SALTD;0
SALG203429;atpA;SG_RS18110;SG3566;713;SALG2;0
SALEP03651;atpD;SEN_RS19095;SEN3679;982;SALEP;0
SALPA03446;atpD;SPA_RS18795;SPA3704;982;SALPA;0
SALBC03358;atpD;SBG_RS17765;SBG_3417;982;SALBC;0
SALTY03736;atpD;STM3865;atpD;982;SALTY;0
SALTI03568;atpD;STY_RS18715;STY3913;982;SALTI;0
SALAR03615;atpD;SARI_RS17695;SARI_03786;982;SALAR;0
SALTD03822;atpD;STMMW_RS19930;STM_MW38501;982;SALTD;0
SALTS03805;atpD;SL1344_RS19900;SL1344_3832;982;SALTS;0
SALT104501;atpD;STM14_RS20405;STM14_4661;982;SALT1;0
SALT403894;atpD;STM474_RS19900;STM474_4044;982;SALT4;0
SALCH03730;atpD;SCH_RS19645;SC3777;982;SALCH;0
SALG203431;atpD;SG_RS18120;SG3568;982;SALG2;0
SALPK03608;atpD;SSPA_RS18770;SSPA3459;982;SALPK;0
SALCH03731;atpG;SCH_RS19650;SC3778;2617;SALCH;0
SALG203430;atpG;SG_RS18115;SG3567;2617;SALG2;0
SALEP03657;atpB;SEN_RS19125;SEN3685;2760;SALEP;0
SALPA03452;atpB;SPA_RS18825;SPA3710;2760;SALPA;0
SALBC03364;atpB;SBG_RS17795;SBG_3423;2760;SALBC;0
SALTY03742;atpB;STM3871;atpB;2760;SALTY;0
SALTI03562;atpB;STY_RS18685;STY3907;2760;SALTI;0
SALAR03609;atpB;SARI_RS17665;SARI_03780;2760;SALAR;0
SALTD03827;atpB;STMMW_RS19960;STM_MW38551;2760;SALTD;0
SALTS03811;atpB;SL1344_RS19930;SL1344_3838;2760;SALTS;0
SALT104507;atpB;STM14_RS20435;STM14_4667;2760;SALT1;0
SALT403900;atpB;STM474_RS19930;STM474_4050;2760;SALT4;0
SALCH03736;atpB;SCH_RS19675;SC3783;2760;SALCH;0
SALG203425;atpB;SG_RS18090;SG3562;2760;SALG2;0
SALPK03614;atpB;SSPA_RS18800;SSPA3465;2760;SALPK;0
SALEP03655;atpF;SEN_RS19115;SEN3683;4441;SALEP;0
SALPA03450;atpF;SPA_RS18815;SPA3708;4441;SALPA;0
SALBC03362;atpF;SBG_RS17785;SBG_3421;4441;SALBC;0
SALTY03740;atpF;STM3869;atpF;4441;SALTY;0
SALTI03564;atpF;STY_RS18695;STY3909;4441;SALTI;0
SALAR03611;atpF;SARI_RS17675;SARI_03782;4441;SALAR;0
SALTD03826;atpF;STMMW_RS19950;STM_MW38541;4441;SALTD;0
SALTS03809;atpF;SL1344_RS19920;SL1344_3836;4441;SALTS;0
SALT104505;atpF;STM14_RS20425;STM14_4665;4441;SALT1;0
SALT403898;atpF;STM474_RS19920;STM474_4048;4441;SALT4;0
SALCH03734;atpF;SCH_RS19665;SC3781;4441;SALCH;0
SALG203427;atpF;SG_RS18100;SG3564;4441;SALG2;0
SALPK03612;atpF;SSPA_RS18790;SSPA3463;4441;SALPK;0
SALEP03650;atpC;SEN_RS19090;SEN3678;4678;SALEP;0
SALPA03445;atpC;SPA_RS18790;SPA3703;4678;SALPA;0
SALBC03357;atpC;SBG_RS17760;SBG_3416;4678;SALBC;0
SALTY03735;atpC;STM3864;atpC;4678;SALTY;0
SALTI03569;atpC;STY_RS18720;STY3914;4678;SALTI;0
SALAR03617;atpC;SARI_RS17700;SARI_03787;4678;SALAR;0
SALTD03821;atpC;STMMW_RS19925;STM_MW38491;4678;SALTD;0
SALTS03804;atpC;SL1344_RS19895;SL1344_3831;4678;SALTS;0
SALT104500;atpC;STM14_RS20400;STM14_4660;4678;SALT1;0
SALT403893;atpC;STM474_RS19895;STM474_4043;4678;SALT4;0
SALCH03729;atpC;SCH_RS19640;SC3776;4678;SALCH;0
SALG203432;atpC;SG_RS18125;SG3569;4678;SALG2;0
SALPK03607;atpC;SSPA_RS18765;SSPA3458;4678;SALPK;0
SALEP03214;rplQ;SEN_RS16880;SEN3242;4862;SALEP;0
SALT103968;rplQ;STM14_RS18135;STM14_4117;4862;SALT1;0
SALG203869;rplQ;SG_RS20335;SG4024;4862;SALG2;0
SALEP03226;rpsH;SEN_RS16940;SEN3254;4821;SALEP;0
SALAR04027;rpsH;SARI_RS19650;SARI_04203;4821;SALAR;0
SALG203857;rpsH;SG_RS20275;SG4013;4821;SALG2;0
SALEP01695;rplT;SEN_RS08855;SEN1708;5022;SALEP;0
SALPA01393;rplT;SPA_RS07555;SPA1507;5022;SALPA;0
SALBC01178;rplT;SBG_RS06180;SBG_1188;5022;SALBC;0
SALTY01284;rplT;STM1336;rplT;5022;SALTY;0
SALTI01611;rplT;STY_RS08385;STY1775;5022;SALTI;0
SALAR01564;rplT;SARI_RS07585;SARI_01633;5022;SALAR;0
SALTD01332;rplT;STMMW_RS06930;STM_MW13431;5022;SALTD;0
SALTS01260;rplT;SL1344_RS06640;SL1344_1270;5022;SALTS;0
SALT101554;rplT;STM14_RS07540;STM14_1622;5022;SALT1;0
SALT401285;rplT;STM474_RS06640;STM474_1340;5022;SALT4;0
SALCH01336;rplT;SCH_RS07175;SC1355;5022;SALCH;0
SALG201723;rplT;SG_RS08985;SG1781;5022;SALG2;0
SALPK01459;rplT;SSPA_RS07530;SSPA1399;5022;SALPK;0
SALEP04079;amiB;SEN_RS21480;SEN4125;1117;SALEP;0
SALEP02809;amiC;SEN_RS14750;SEN2833;1304;SALEP;0
SALPA03862;amiB;SPA_RS21160;SPA4175;1117;SALPA;0
SALPA02653;amiC;SPA_RS14500;SPA2856;1304;SALPA;0
SALPB05274;amiB;SPAB_RS22400;SPAB_05491;1117;SALPB;0
SALPB03580;amiC;SPAB_RS15150;SPAB_03722;1304;SALPB;0
SALBC03736;amiB;SBG_RS19935;SBG_3802;1117;SALBC;0
SALTY04191;amiB;STM4358;amiB;1117;SALTY;0
SALTY02882;amiC;STM2991;amiC;1304;SALTY;0
SALTI04311;amiB;STY_RS22535;STY4715;1117;SALTI;0
SALTI02859;amiC;STY_RS14855;STY3129;1304;SALTI;0
SALAR03144;amiB;SARI_RS15270;SARI_03273;1117;SALAR;0
SALTD04273;amiB;STMMW_RS22400;STM_MW43031;1117;SALTD;0
SALTD02933;amiC;STMMW_RS15295;STM_MW29521;1304;SALTD;0
SALTS04259;amiB;SL1344_RS22375;SL1344_4292;1117;SALTS;0
SALTS02954;amiC;SL1344_RS15470;SL1344_2969;1304;SALTS;0
SALT105042;amiB;STM14_RS22870;STM14_5239;1117;SALT1;0
SALT103472;amiC;STM14_RS15995;STM14_3606;1304;SALT1;0
SALT404363;amiB;STM474_RS22375;STM474_4555;1117;SALT4;0
SALT403016;amiC;STM474_RS15470;STM474_3137;1304;SALT4;0
SALCH04180;amiB;SCH_RS22110;SC4234;1117;SALCH;0
SALCH02893;amiC;SCH_RS15290;SC2929;1304;SALCH;0
SALG204038;amiB;SG_RS21245;SG4199;1117;SALG2;0
SALPK04035;amiB;SSPA_RS21125;SSPA3875;1117;SALPK;0
SALPK02777;amiC;SSPA_RS14475;SSPA2659;1304;SALPK;0
SALEP03522;coaD;SEN_RS18445;SEN3547;4313;SALEP;0
SALEP03527;coaBC;SEN_RS18470;SEN3552;1389;SALEP;0
SALPA03328;coaD;SPA_RS18130;SPA3577;4313;SALPA;0
SALPA03333;coaBC;SPA_RS18155;SPA3582;1389;SALPA;0
SALPB04456;coaD;SPAB_RS18820;SPAB_04624;4313;SALPB;0
SALPB04461;coaBC;SPAB_RS18845;SPAB_04628;1389;SALPB;0
SALBC03252;coaD;SBG_RS17175;SBG_3307;4313;SALBC;0
SALBC03256;coaBC;SBG_RS17200;SBG_3311;1389;SALBC;0
SALTY03596;kdtB;STM3725;kdtB;4313;SALTY;0
SALTY03601;dfp;STM3730;dfp;1389;SALTY;0
SALTI03706;coaD;STY_RS19435;STY4069;4313;SALTI;0
SALTI03701;coaBC;STY_RS19410;STY4064;1389;SALTI;0
SALAR03744;coaD;SARI_RS18305;SARI_03915;4313;SALAR;0
SALAR03740;coaBC;SARI_RS18280;SARI_03911;1389;SALAR;0
SALTD03686;coaD;STMMW_RS19220;STM_MW37141;4313;SALTD;0
SALTD03691;coaBC;STMMW_RS19245;STM_MW37191;1389;SALTD;0
SALTS03668;coaD;SL1344_RS19190;SL1344_3691;4313;SALTS;0
SALTS03673;coaBC;SL1344_RS19215;SL1344_3696;1389;SALTS;0
SALT104333;coaD;STM14_RS19695;STM14_4487;4313;SALT1;0
SALT104338;coaBC;STM14_RS19720;STM14_4492;1389;SALT1;0
SALT403752;coaD;STM474_RS19190;STM474_3898;4313;SALT4;0
SALT403757;coaBC;STM474_RS19215;STM474_3903;1389;SALT4;0
SALCH03602;coaD;SCH_RS18965;SC3648;4313;SALCH;0
SALCH03607;coaBC;SCH_RS18990;SC3653;1389;SALCH;0
SALG203560;coaD;SG_RS18770;SG3706;4313;SALG2;0
SALG203555;coaBC;SG_RS18745;SG3701;1389;SALG2;0
SALPK03480;coaD;SSPA_RS18105;SSPA3340;4313;SALPK;0
SALPK03485;coaBC;SSPA_RS18130;SSPA3345;1389;SALPK;0
SALEP03894;coaA;SEN_RS20460;SEN3928;2151;SALEP;0
SALPA03684;coaA;SPA_RS20150;SPA3978;2151;SALPA;0
SALPB04925;coaA;SPAB_RS20860;SPAB_05126;2151;SALPB;0
SALTY03985;coaA;STM4139;coaA;2151;SALTY;0
SALAR03379;coaA;SARI_RS16460;SARI_03523;2151;SALAR;0
SALTD04070;coaA;STMMW_RS21280;STM_MW40981;2151;SALTD;0
SALTS04052;coaA;SL1344_RS21255;SL1344_4083;2151;SALTS;0
SALT104792;coaA;STM14_RS21755;STM14_4975;2151;SALT1;0
SALT404146;coaA;STM474_RS21255;STM474_4323;2151;SALT4;0
SALCH03973;coaA;SCH_RS20990;SC4027;2151;SALCH;0
SALG203326;coaA;SG_RS17505;SG3462;2151;SALG2;0
SALPK03854;coaA;SSPA_RS20125;SSPA3697;2151;SALPK;0
SALEP03215;rpoA;SEN_RS16885;SEN3243;2101;SALEP;0
SALPA03048;rpoA;SPA_RS16640;SPA3281;2101;SALPA;0
SALPB04092;rpoA;SPAB_RS17310;SPAB_04255;2101;SALPB;0
SALBC02974;rpoA;SBG_RS15715;SBG_3025;2101;SALBC;0
SALTY03292;rpoA;STM3415;rpoA;2101;SALTY;0
SALTI03999;rpoA;STY_RS20925;STY4383;2101;SALTI;0
SALAR04037;rpoA;SARI_RS19705;SARI_04213;2101;SALAR;0
SALTD03383;rpoA;STMMW_RS17665;STM_MW34081;2101;SALTD;0
SALTS03362;rpoA;SL1344_RS17635;SL1344_3382;2101;SALTS;0
SALT103969;rpoA;STM14_RS18140;STM14_4118;2101;SALT1;0
SALT403440;rpoA;STM474_RS17635;STM474_3580;2101;SALT4;0
SALCH03308;rpoA;SCH_RS17450;SC3350;2101;SALCH;0
SALG203868;rpoA;SG_RS20330;SG4023;2101;SALG2;0
SALPK03186;rpoA;SSPA_RS16615;SSPA3060;2101;SALPK;0
SALG203322;rplA;SG_RS17455;SG3457;3388;SALG2;0
SALPK03860;rplA;SSPA_RS20175;SSPA3703;3388;SALPK;0
SALEP04266;rimI;SEN_RS22465;SEN4320;4247;SALEP;0
SALEP01204;tsaB;SEN_RS06305;SEN1217;3364;SALEP;0
SALPA04045;rimI;SPA_RS22150;SPA4372;4247;SALPA;0
SALPA00977;tsaB;SPA_RS05290;SPA1053;3364;SALPA;0
SALPC04502;rimI;SPC_RS23400;SPC_4694;4247;SALPC;0
SALPC01826;tsaB;SPC_RS09515;SPC_1909;3364;SALPC;0
SALBC03902;rimI;SBG_RS20815;SBG_3969;4247;SALBC;0
SALBC01654;tsaB;SBG_RS08615;SBG_1677;3364;SALBC;0
SALTY04386;rimI;STM4558;rimI;4247;SALTY;0
SALTY01758;yeaZ;STM1820;yeaZ;3364;SALTY;0
SALTI04499;rimI;STY_RS23490;STY4908;4247;SALTI;0
SALTI01765;tsaB;STY_RS09170;STY1950;3364;SALTI;0
SALAR02903;rimI;SARI_RS14140;SARI_03022;4247;SALAR;0
SALAR01064;tsaB;SARI_RS05195;SARI_01119;3364;SALAR;0
SALTD04469;rimI;STMMW_RS23410;STM_MW45011;4247;SALTD;0
SALTD01799;tsaB;STMMW_RS09345;STM_MW18121;3364;SALTD;0
SALTS04456;rimI;SL1344_RS23385;SL1344_4486;4247;SALTS;0
SALTS01736;tsaB;SL1344_RS09090;SL1344_1749;3364;SALTS;0
SALT105273;rimI;STM14_RS23880;STM14_5476;4247;SALT1;0
SALT102121;tsaB;STM14_RS09995;STM14_2202;3364;SALT1;0
SALT404564;rimI;STM474_RS23385;STM474_4762;4247;SALT4;0
SALT401772;tsaB;STM474_RS09090;STM474_1842;3364;SALT4;0
SALCH04352;rimI;SCH_RS23040;SC4406;4247;SALCH;0
SALCH01793;tsaB;SCH_RS09565;SC1814;3364;SALCH;0
SALG204221;rimI;SG_RS22200;SG4385;4247;SALG2;0
SALG201259;tsaB;SG_RS06580;SG1297;3364;SALG2;0
SALPK04227;rimI;SSPA_RS22120;SSPA4058;4247;SALPK;0
SALPK01020;tsaB;SSPA_RS05260;SSPA0983;3364;SALPK;0
SALPC01272;prmB;SPC_RS06630;SPC_1320;2224;SALPC;0
SALCH02360;prmB;SCH_RS12475;SC2387;2224;SALCH;0
SALG203843;rplC;SG_RS20205;SG3999;3689;SALG2;0
SALEP03690;rhlB;SEN_RS19330;SEN3720;1240;SALEP;0
SALPB04679;rhlB;SPAB_RS19755;SPAB_04860;1240;SALPB;0
SALPC03862;rhlB;SPC_RS20040;SPC_4028;1240;SALPC;0
SALBC03398;rhlB;SBG_RS18000;SBG_3458;1240;SALBC;0
SALTY03777;rhlB;STM3914;rhlB;1240;SALTY;0
SALTI03318;rhlB;STY_RS17310;STY3640;1240;SALTI;0
SALAR03573;rhlB;SARI_RS17460;SARI_03738;1240;SALAR;0
SALTD03862;rhlB;STMMW_RS20165;STM_MW38901;1240;SALTD;0
SALTS03845;rhlB;SL1344_RS20140;SL1344_3874;1240;SALTS;0
SALT104545;rhlB;STM14_RS20640;STM14_4712;1240;SALT1;0
SALT403934;rhlB;STM474_RS20140;STM474_4092;1240;SALT4;0
SALCH03771;rhlB;SCH_RS19885;SC3820;1240;SALCH;0
SALG203391;rhlB;SG_RS17880;SG3528;1240;SALG2;0
SALPK03651;rhlB;SSPA_RS19020;SSPA3499a;1240;SALPK;0
SALEP03728;yigL;SEN_RS19550;SEN3757;2816;SALEP;0
SALPB04729;yigL;SPAB_RS19990;SPAB_04915;2816;SALPB;0
SALPC03902;yigL;SPC_RS20265;SPC_4069;2816;SALPC;0
SALBC03436;yigL;SBG_RS18210;SBG_3496;2816;SALBC;0
SALTY03819;yigL;STM3962;yigL;2816;SALTY;0
SALTI03275;yigL;STY_RS17070;STY3597;2816;SALTI;0
SALAR03535;yigL;SARI_RS17245;SARI_03695;2816;SALAR;0
SALTD03905;yigL;STMMW_RS20395;STM_MW39331;2816;SALTD;0
SALTS03888;yigL;SL1344_RS20370;SL1344_3916;2816;SALTS;0
SALT104594;yigL;STM14_RS20870;STM14_4765;2816;SALT1;0
SALT403976;yigL;STM474_RS20370;STM474_4140;2816;SALT4;0
SALCH03812;yigL;SCH_RS20110;SC3861;2816;SALCH;0
SALG203353;yigL;SG_RS17660;SG3489;2816;SALG2;0
SALPK03694;yigL;SSPA_RS19255;SSPA3541;2816;SALPK;0
SALPK00994;proQ;SSPA_RS05130;SSPA0957a;3421;SALPK;0
SALBC02156;lpxP;SBG_RS11315;SBG_2203;1986;SALBC;0
SALT102846;lpxP;STM14_RS13230;STM14_2953;1986;SALT1;0
SALG203561;waaA;SG_RS18775;SG3707;1230;SALG2;0
SALEP02414;amiA;SEN_RS12665;SEN2431;2610;SALEP;0
SALPA00388;amiA;SPA_RS02070;SPA0416;2610;SALPA;0
SALPB00491;amiA;SPAB_RS02060;SPAB_00504;2610;SALPB;0
SALPC01163;amiA;SPC_RS05970;SPC_1208;2610;SALPC;0
SALPC02909;amiC;SPC_RS15175;SPC_3048;1304;SALPC;0
SALBC02199;amiA;SBG_RS11565;SBG_2246;2610;SALBC;0
SALTY02360;amiA;STM2450;amiA;2610;SALTY;0
SALTD02451;amiA;STMMW_RS12775;STM_MW24691;2610;SALTD;0
SALTS02402;amiA;SL1344_RS12580;SL1344_2413;2610;SALTS;0
SALT102895;amiA;STM14_RS13485;STM14_3008;2610;SALT1;0
SALT402450;amiA;STM474_RS12580;STM474_2553;2610;SALT4;0
SALCH02420;amiA;SCH_RS12820;SC2449;2610;SALCH;0
SALG202384;amiA;SG_RS12490;SG2482;2610;SALG2;0
SALPK00405;amiA;SSPA_RS02070;SSPA0390;2610;SALPK;0
SALAR03850;SARI_04022;SARI_RS18815;SARI_04022;2299;SALAR;0
SALAR04300;uxuA;SARI_RS21020;SARI_04491;1408;SALAR;0
SALEP02886;fbaA;SEN_RS15150;SEN2911;1502;SALEP;0
SALPC02991;fbaA;SPC_RS15580;SPC_3131;1502;SALPC;0
SALBC02618;fbaA;SBG_RS13775;SBG_2672;1502;SALBC;0
SALAR04385;fbaA;SARI_RS21410;SARI_04577;1502;SALAR;0
SALCH02974;fbaA;SCH_RS15695;SC3010;1502;SALCH;0
SALG202097;fbaB;SG_RS10960;SG2174;1823;SALG2;0
SALG202843;fbaA;SG_RS14910;SG2963;1502;SALG2;0
SALEP03501;gpmM;SEN_RS18340;SEN3526;683;SALEP;0
SALPA03307;gpmM;SPA_RS18025;SPA3556;683;SALPA;0
SALPB04433;gpmM;SPAB_RS18715;SPAB_04601;683;SALPB;0
SALBC03231;gpmM;SBG_RS17070;SBG_3286;683;SALBC;0
SALTY03575;pmgI;STM3704;pmgI;683;SALTY;0
SALTI03728;gpmM;STY_RS19545;STY4091;683;SALTI;0
SALTD03664;gpmM;STMMW_RS19115;STM_MW36921;683;SALTD;0
SALTS03646;gpmM;SL1344_RS19085;SL1344_3670;683;SALTS;0
SALT104310;gpmM;STM14_RS19590;STM14_4464;683;SALT1;0
SALT403731;gpmM;STM474_RS19085;STM474_3877;683;SALT4;0
SALG203581;gpmM;SG_RS18875;SG3727;683;SALG2;0
SALPK03459;gpmM;SSPA_RS18000;SSPA3319;683;SALPK;0
SALEP02767;eno;SEN_RS14530;SEN2791;1203;SALEP;0
SALPA02611;eno;SPA_RS14270;SPA2809;1203;SALPA;0
SALPB03528;eno;SPAB_RS14925;SPAB_03665;1203;SALPB;0
SALBC02515;eno;SBG_RS13225;SBG_2568;1203;SALBC;0
SALTY02847;eno;STM2952;eno;1203;SALTY;0
SALTI02815;eno;STY_RS14610;STY3081;1203;SALTI;0
SALTD02895;eno;STMMW_RS15095;STM_MW29151;1203;SALTD;0
SALTS02916;eno;SL1344_RS15270;SL1344_2931;1203;SALTS;0
SALT103426;eno;STM14_RS15800;STM14_3557;1203;SALT1;0
SALT402977;eno;STM474_RS15270;STM474_3096;1203;SALT4;0
SALG202738;eno;SG_RS14355;SG2856;1203;SALG2;0
SALPK02734;eno;SSPA_RS14245;SSPA2616;1203;SALPK;0
SALBC02521;SBG_2575;SBG_RS13255;SBG_2575;1623;SALBC;0
SALG202751;SALG2_Chromosome.2763;SALG2_Chromosome.2763;SALG2_Chromosome.2763;1623;SALG2;0
