uniprotAC;name;locus;groupID;strain
Q57JX0;hybE;SC3086;2743;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57JX1;hypA;SC3085;3619;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57JX2;hybG;SC3084;3620;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57K14;yggU;SC3042;2483;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57K15;yggT;SC3041;1225;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57K16;yggS;SC3040;270;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57K17;yggR;SC3039;2985;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57K26;metK;SC3030;93;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57K30;speA;SC3026;2037;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57K44;epd;SC3012;1549;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57K55;ygfE;SC3001;1540;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57K56;ygfB;SC3000;1257;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57K69;ygfY;SC2987;3595;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57K72;xerD;SC2984;3906;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57K75;prfB;SC2981;4144;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57K87;stdA;SC2969;4451;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57K89;stdC;SC2967;162;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57K94;yohL;SC2962;1254;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57KA5;SC2951;SC2951;2283;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57KB2;mutH;SC2944;1918;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57KB3;ygdP;SC2943;867;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57KB4;ptsP;SC2942;3085;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57KC4;recB;SC2932;2658;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57KC5;recD;SC2931;3417;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57KC9;ygdL;SC2927;1575;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57KD1;ygdK;SC2925;3402;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57KE8;ygdH;SC2908;1510;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57KF1;yqcC;SC2905;437;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57KF2;yqcB;SC2904;1674;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57KF8;barA;SC2898;1654;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57KG3;stfF;SC2893;112;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57KG4;stfE;SC2892;522;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57KG5;stfD;SC2891;162;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57KI6;ygbT;SC2870;3242;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57KJ3;ftsB;SC2863;981;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57KJ6;truD;SC2860;367;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57KJ8;pcm;SC2858;1838;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57KK0;rpoS;SC2856;1217;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57KL5;mutS;SC2841;1945;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57KP8;hilA;SC2808;1036;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57KQ5;orgB;SC2801;2510;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57KR4;fhlA;SC2792;791;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57KR5;hypE;SC2791;71;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57KR6;hypD;SC2790;3763;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57KR7;hypC;SC2789;379;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57KR8;hypB;SC2788;170;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57KR9;hypA;SC2787;2740;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57KT0;hydN;SC2776;3570;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57KT1;hypF;SC2775;814;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57KT6;srlR;SC2770;1785;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57KU3;ygaD;SC2763;1866;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57KU5;recX;SC2761;340;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57KU6;alaS;SC2760;584;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57KX4;stpA;SC2732;1703;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57KX7;ygaV;SC2729;3986;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57KY4;ygaF;SC2722;3688;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57L21;smpA;SC2685;2338;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57L26;yfjD;SC2680;716;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57L28;ffh;SC2678;1841;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57L30;rimM;SC2676;2812;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57L38;yfiA;SC2668;1038;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57L43;clpB;SC2663;2097;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57L50;yfiQ;SC2656;133;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57L58;srmB;SC2648;1115;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57L61;rpoE;SC2645;3460;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57L62;rseA;SC2644;2443;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57L63;rseB;SC2643;459;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57L65;int;SC2641;1486;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57L87;req;SC2619;4301;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57LC5;tfa;SC2581;1273;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57LD1;era;SC2575;227;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57LD5;yfhL;SC2571;1937;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57LH0;nifU;SC2536;1181;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57LH1;iscA;SC2535;3205;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57LH3;fdx;SC2533;2084;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57LI4;yfgB;SC2522;3493;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57LI5;yfgA;SC2521;39;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57LI8;yfgM;SC2518;1786;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57LI9;yfgL;SC2517;1622;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57LK8;ppk;SC2498;143;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57LL4;yfgD;SC2492;535;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57LM0;bcp;SC2486;2767;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57LM1;gcvR;SC2485;405;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57LM3;nlpB;SC2483;3388;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57LM8;dapE;SC2478;3592;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57LM9;yffB;SC2477;3309;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57LP0;eutS;SC2466;818;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57LP2;eutQ;SC2464;1839;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57LP6;eutN;SC2460;3646;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57LU7;yghZ;SC2409;1148;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57LW7;sixA;SC2389;102;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57LW8;yfcN;SC2388;1268;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57LY3;flk;SC2373;998;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57LY5;usg;SC2371;267;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57LY6;truA;SC2370;3318;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57M09;yfcD;SC2347;3267;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57M43;elaC;SC2313;2711;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57M81;gyrA;SC2275;3730;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57M83;rcsB;SC2273;2328;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57M85;ompC;SC2271;881;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57M87;ada;SC2269;2884;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57M94;napH;SC2262;3241;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57M99;ccmC;SC2257;2993;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57MA1;ccmE;SC2255;4112;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57MA4;ccmH;SC2252;3027;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57MA5;narP;SC2251;697;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57MC7;yeiR;SC2228;3710;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57MD9;lysP;SC2216;322;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57ME8;galS;SC2207;4170;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57MF1;yeiA;SC2204;1878;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57MH1;pbpG;SC2184;3345;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57MH9;yehV;SC2176;968;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57MI5;metG;SC2170;3832;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57MJ2;yohN;SC2163;1301;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57MK0;yegS;SC2155;3840;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57MM5;yegN;SC2130;488;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57MN7;wzb;SC2118;3779;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57MQ6;galF;SC2099;128;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57MS5;yeeZ;SC2080;1340;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57MT5;sbmC;SC2070;2262;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57MU8;pduN;SC2057;3646;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57N02;yeeI;SC2003;3391;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57N04;umuD;SC2001;3407;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57N09;yedJ;SC1996;1618;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57N11;vsr;SC1994;597;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57N16;yodD;SC1989;982;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57N17;dsrB;SC1988;3625;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57N18;rcsA;SC1987;1925;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57N19;fliR;SC1986;2349;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57N23;fliN;SC1982;1656;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57N24;fliM;SC1981;1344;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57N25;fliL;SC1980;540;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57N26;fliK;SC1979;1271;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57N27;fliJ;SC1978;3031;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57N30;fliG;SC1975;2795;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57N33;fliE;SC1972;633;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57N37;yedD;SC1968;2929;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57N39;fliT;SC1966;3288;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57N40;fliS;SC1965;796;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57N45;fliA;SC1960;678;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57N46;fliZ;SC1959;3834;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57N55;sirA;SC1950;1249;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57N67;ftnB;SC1938;1165;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57N71;yecG;SC1934;2493;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57N73;flhD;SC1932;1977;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57N74;flhC;SC1931;4015;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57N77;cheA;SC1928;1259;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57N79;cheM;SC1926;1740;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57N80;cheR;SC1925;692;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57N82;cheY;SC1923;2383;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57N86;flhE;SC1919;758;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57N98;yebC;SC1907;3350;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57NA2;ruvA;SC1903;3165;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57NA3;ruvB;SC1902;3450;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57NB4;zwf;SC1891;452;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57NC0;yebE;SC1885;1467;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57NC4;holE;SC1881;3691;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57NF8;yebV;SC1847;3214;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57NG3;proQ;SC1842;2695;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57NG4;prc;SC1841;2573;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57NG7;kdgR;SC1838;3153;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57NI3;yoaE;SC1822;1535;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57NJ7;minD;SC1808;1330;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57NJ8;minC;SC1807;970;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57NJ9;ycgL;SC1806;1759;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57NK3;rpmF;SC1802;1206;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57NL9;hyaF;SC1786;1761;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57NM1;hyaD;SC1784;543;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57NN1;prsA;SC1774;465;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57NN3;lolB;SC1772;3937;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57NN5;prfA;SC1770;1898;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57NQ0;narI;SC1755;1321;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57NQ7;hnr;SC1748;3072;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57NQ9;hns;SC1746;4137;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57NT9;yciL;SC1716;2408;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57NU4;topA;SC1711;420;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57NV8;yciR;SC1697;2142;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57NX2;pspA;SC1683;556;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57NX3;pspB;SC1682;3268;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57NX4;pspC;SC1681;159;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57NZ6;ynaI;SC1659;4078;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57NZ8;ydaA;SC1657;1387;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57P21;ybcY;SC1634;3248;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57P32;yohL;SC1623;1254;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57P34;trg;SC1621;3614;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57P36;ydcj;SC1619;113;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57P54;ydcP;SC1601;4097;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57P66;ydcY;SC1589;2534;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57P83;nmpC;SC1572;4094;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57P88;sfcA;SC1567;4292;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57P91;osmC;SC1564;378;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57PA5;hoxQ;SC1550;1761;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57PB2;yneG;SC1543;3455;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57PD7;ynfC;SC1518;623;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57PE3;ynfI;SC1512;1911;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57PF8;pntA;SC1497;1187;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57PF9;ydgH;SC1496;3109;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57PG1;ydgC;SC1494;743;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57PH2;ydgA;SC1483;175;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57PH7;ydgK;SC1478;2867;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57PJ9;ydhM;SC1456;2106;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57PK6;purR;SC1449;2100;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57PR1;ynhA;SC1394;1450;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57PR5;sufB;SC1390;2832;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57PR6;sufA;SC1389;3904;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57PS0;ydiJ;SC1385;2509;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57PS4;ydiL;SC1381;3505;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57PT2;ydiQ;SC1373;3080;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57PT3;ydiR;SC1372;3156;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57PT8;ydiA;SC1367;2536;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57PU0;ydiE;SC1365;87;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57PU1;ydiU;SC1364;2926;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57PU7;ihfA;SC1358;2956;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57PV1;rpmI;SC1354;1427;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57PV2;infC;SC1353;3273;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57PV3;thrS;SC1352;2445;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57PW9;celD;SC1336;3464;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57PX3;osmE;SC1332;686;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57PX7;astE;SC1328;3506;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57PX9;argD;SC1326;1408;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57PY7;ydjA;SC1318;3481;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57Q02;gapA;SC1303;161;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57Q27;SC1278;SC1278;1615;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57Q31;yodA;SC1274;965;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57Q66;SC1239;SC1239;1273;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57QA0;ydfU;SC1205;3905;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57QB7;ymfC;SC1188;912;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57QD6;ycfW;SC1169;190;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57QE5;ycfP;SC1160;2480;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57QE8;ycfM;SC1157;67;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57QE9;ycfL;SC1156;1594;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57QG6;rpmF;SC1139;266;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57QG7;yceD;SC1138;1394;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57QH1;rluC;SC1134;1316;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57QH3;rne;SC1132;2307;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57QH4;flgL;SC1131;292;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57QH5;flgK;SC1130;456;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57QH6;flgJ;SC1129;2165;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57QH7;flgI;SC1128;2472;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57QH8;flgH;SC1127;224;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57QH9;flgG;SC1126;2249;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57QI0;flgF;SC1125;644;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57QI3;flgC;SC1122;1694;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57QI5;flgA;SC1120;1803;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57QJ0;rimJ;SC1115;2578;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57QJ6;bssS;SC1109;732;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57QK7;mdoH;SC1098;3689;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57QM0;ycdY;SC1085;2848;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57QN3;ycdC;SC1072;3498;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57QP3;yccD;SC1062;2431;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57QP6;ars;SC1059;2711;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57QR9;yccK;SC1036;2312;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57QS0;yccX;SC1035;1255;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57QS6;yccT;SC1029;316;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57QS8;helD;SC1027;2731;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57QT1;yccR;SC1024;852;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57QT3;ompA;SC1022;859;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57QT4;ycbG;SC1021;2375;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57QT8;ymbA;SC1017;241;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57QU2;ycbX;SC1013;1639;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57QU3;ycbW;SC1012;804;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57QU4;pyrD;SC1011;900;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57QV2;ycdD;SC1003;1273;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57QZ2;intQ;SC0963;4462;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57R01;ycbL;SC0954;484;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57R04;mukE;SC0951;171;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57R07;ycbC;SC0948;536;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57R20;rpsA;SC0935;228;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57R22;ycaL;SC0933;1872;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57R41;ftsK;SC0914;1619;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57R42;lrp;SC0913;3848;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57R46;aat;SC0909;1572;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57R48;infA;SC0907;1563;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57R51;ycaC;SC0904;957;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57R55;clpA;SC0900;2135;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57R56;clpS;SC0899;3655;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57R57;cspD;SC0898;1464;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57R63;hcp;SC0892;753;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57R64;hcr;SC0891;2403;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57R86;ybjN;SC0869;1587;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57R90;ybjM;SC0865;3860;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57RC3;mntR;SC0832;2413;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57RD7;dinG;SC0818;1948;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57RD8;rhlE;SC0817;2090;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57RD9;ybiH;SC0816;3413;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57RF4;moaB;SC0801;2276;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57RF6;ybhK;SC0799;3202;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57RK1;ybgF;SC0754;249;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57RK2;pal;SC0753;3222;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57RK3;tolB;SC0752;2481;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57RK7;ybgC;SC0748;2632;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57RL0;cydB;SC0745;1849;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57RL2;sucD;SC0743;1582;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57RM5;ybgI;SC0730;1361;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57RN1;kdpC;SC0724;930;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57RN2;kdpD;SC0723;663;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57RN3;kdpE;SC0722;332;Salmonella_enterica_serovar_Choleraesuis_SC-B67
Q57RP0;ybfE;SC0715;1586;Salmonella_enterica_serovar_Choleraesuis_SC-B67
